"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085320803,7.3,percent,6.6,8.1,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085320803,7.2,percent,6.4,8.1,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085320803,6.8,percent,6.1,7.6,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085320804,7.5,percent,6.9,8.1,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085320804,7.3,percent,6.8,7.8,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085320804,7.1,percent,6.4,7.7,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085320805,8.1,percent,7.4,8.8,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085320805,7.9,percent,7.3,8.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085320805,7.5,percent,6.8,8.3,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085320900,9.3,percent,8.5,10.1,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085320900,9.1,percent,8.3,9.9,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085320900,9.0,percent,8.2,9.9,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085321001,11.1,percent,10.0,12.1,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085321001,10.9,percent,9.9,12.0,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085321001,10.6,percent,9.5,11.7,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085321002,7.8,percent,7.3,8.4,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085321002,7.7,percent,7.2,8.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085321002,7.4,percent,6.9,8.0,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085321100,10.0,percent,9.1,10.9,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085321100,9.9,percent,9.0,10.7,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults with Diabetes","This indicator shows the percentage of adults who have ever been diagnosed with diabetes.","Census Tract",51085321100,9.8,percent,8.9,10.7,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
